user,posted_on,description,post_url,comment_count,like_count,media_type,media_count,media_file_1,media_file_2,media_file_3,media_file_4,media_file_5,media_file_6,media_file_7,media_file_8,media_file_9
iwonapodlasinska,2020-12-31 03:40:36,"Waiting for this evening...
I wish you all the best in 2021 <3
--------------------------
Czekając na ten wieczór 
Życzę wam wszystkiego co najlepsze w 2021 <3 #iwonapodlasinska #childrenphotography  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing #fansy_kids",https://www.instagram.com/p/CJcCuuClRrW,21,2654,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/133838987_842751716292224_8308837180983695358_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=FQ8SQ4UPq8YAX8b8QE_&ccb=7-4&oh=9624e202cf803bf0d497008f0967ec2e&oe=60886FAC&_nc_sid=6136e7&ig_cache_key=MjQ3NTg2NTkwMTc3MTMzMjMxMA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-28 03:44:19,Take me home... my sons after a long day.. #iwonapodlasinska #winter #winterwonderland #snow #childrenphotography #kidsportraits #nostalgia,https://www.instagram.com/p/CJUUxUHlU7g,15,1949,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/133558805_1069524743563265_4900348829710943830_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=2jJw66H8xJgAX-BXSyD&ccb=7-4&oh=5353d1983c0fae76a1bdd6894187b091&oe=6087BDA5&_nc_sid=6136e7&ig_cache_key=MjQ3MzY5MzQ0NTExOTg4OTEyMA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-22 12:31:32,Happy Holidays to all my friends out there! How are you going to spend this year’s Christmas? I’m staying home with my kids and husband 😊 we will have a nice and quiet family time. Thank you so much to @zamandizini for the wonderful video . #iwonapodlasinska #christmas #magicalmoments,https://www.instagram.com/p/CJEhncEpyct,14,818,2,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/131971135_1898050650332847_2564149042731990514_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=XBGLY2z5ySwAX-ARoXm&ccb=7-4&oh=c15e81eeb16ed0c8e03589bfaf1eaf1f&oe=6087A800&_nc_sid=6136e7&ig_cache_key=MjQ2OTI0NjM0MTQ0MzE2ODA0NQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-20 02:09:59,Many of you have been asking how I edited this photo. I recorded it and added it to my Lightroom and Photoshop Collection. All of you who already have the access will find it in your Vimeo set. You can also gain access to this single video. Check the link in my bio oft cited at t be for more information. #iwonapodlasinska #tutorial #editingvideo,https://www.instagram.com/p/CI_jnXfFqF0,25,2686,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/131907475_442073426956994_8088863066511332764_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=uWCJOqYfce0AX_5TadX&ccb=7-4&oh=f6ba67ef71f77989cf18368d0de5b81a&oe=608772D3&_nc_sid=6136e7&ig_cache_key=MjQ2Nzg0Nzc1NTc4MTE0MTI0NA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/131922783_841484333368206_1930070541762740835_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5k5egWmuU1MAX9u7aS0&ccb=7-4&oh=c725837828f376af16300b6102bc04a4&oe=60876DE6&_nc_sid=6136e7&ig_cache_key=MjQ2Nzg0NjgxMTM0MjM1MDM3MQ%3D%3D.2-ccb7-4,,,,,,,
iwonapodlasinska,2020-12-17 08:32:17,"@flickr Top 25 photos of 2021 and Flickr Photos of the decade announced, and my images are in both.
But before I tell you more about this, I wanted to share a little story.
I started a Flickr account 6 years ago to store my photos and create a gallery of my favorite photos. I did not name photos; I did not tag them; I didn't share; I had 0 followers. But at that time, I didn't even think about it. After 4 months on Flickr, someone started following me, and it was a breakthrough. I wanted to know how on earth that person found me there. So I started joining Flickr groups and little contest they had. I became a community member, and a year later, I found that my son's photo running with geese was one of the most popular photos in 2015. In 2017, another photo of mine became the most popular photo there- the one of a boy next to a train.
A few days ago, Flick announced the TOP 25 photos of 2020, and I was delighted to find one of my photos there. One of my all time favorites: Adam and my cat sharing a unique and intimate moment. https://blog.flickr.net/en/2020/12/15/flickrs-top-25-photos-in-2020/

And there was more great news. Adam with geese, a photo was taken in 2015, was mentioned as one of the decade's photos with over 7M views. 
I can't thank enough Flick for all the years of support. I'm happy to be a member of this wonderful community! 
https://blog.flickr.net/en/2020/12/15/flickrs-top-photos-of-the-decade/
----------------------------------------------------------------
Ogłoszono 25 najpopularniejszych zdjęć na Flickr 2020 roku oraz Zestawienie zdjęć dekady na Flickr i z radością pragnę ogłosić, iż moje zdjęcia zmalały się w obu tych zestawieniach.
Zanim jednak powiem więcej chciałabym podzielić się krótką historią.
Konto na Flickrze założyłam z początkiem 2014 roku z zamiarem przechowywania tam moich zdjęć oraz stworzenia galerii moich ulubionych kadrów. Nie nazywałam zdjeć, nie dodawałam tagów, nie udostępniałam, nikt mnie nie obserwował. Galeria istniała tylko do mich potrzeb. Aż 4 miesiące później ktoś kliknął przycisk „obserwuj”. Byłam bardzo zaskoczona i chciałam się dowiedzieć jak i dlaczego ktoś to zrobił. Zainteresowałam się grupami na Flickerze or",https://www.instagram.com/p/CI5zYPxFBHP,37,2882,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/131366169_444439876721534_5628459439275137364_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=H0sSExit4goAX_Mkt4x&ccb=7-4&oh=53c6c580e004fcab9f42d66699cc7f9c&oe=60873E86&_nc_sid=6136e7&ig_cache_key=MjQ2NjIyODIzMzE0Mzk3NTg5NQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/131358123_213789233547072_6631196497188442236_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3Bg6LyP9dcgAX_tAVkD&ccb=7-4&oh=a6e7e68a27823a6dfcfa525eca58844d&oe=60888730&_nc_sid=6136e7&ig_cache_key=MjQ2NjIyODIzMzAzNDg5NTg2NA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/131888890_120686506454237_6924178732000686869_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FgYBpRYLAAUAX_4UBqq&ccb=7-4&oh=0cd8dc7d3240c655763482fc70c26527&oe=608A0094&_nc_sid=6136e7&ig_cache_key=MjQ2NjIyODIzMzAxODI3NjU4OQ%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-12-15 10:06:14,"In Grandpa's house... 
The boy on the photo is my friend’s son. He is really sweet. I captured him in his late grandfather’s house. Photo taken with Sony A7III and Sigma art 50mm 1.4 
Also: I’m working on the 2021 workshops calendar... you can find it at my website. I added a few in Poland and Belgium. Norway and Sweden are also in my plans for 2021. In October I will visit Finland to open my exhibition during Hanko festival. #iwonapodlasinska #workshop #winter #window #magicalmoments #mum_hub",https://www.instagram.com/p/CI00iiJlsuo,29,2344,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/130827398_372854307346459_4072436547535940408_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=uNyhN0RYUtQAX9Z2RHH&ccb=7-4&oh=d19a8497bddae62e3c9c703b75624cc6&oe=608A1A74&_nc_sid=6136e7&ig_cache_key=MjQ2NDgyNTk2NzYyNzM4OTg2NA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-14 12:45:08,"Through the snow...
I’m longing for real winter. I started digging through some winter photos just to feel the atmosphere. Wasn’t the snow wonderful that day? #iwonapodlasinska #winter #snow #mountains #tatry",https://www.instagram.com/p/CIv9IqRF4aM,33,2282,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/130713425_218338176511530_6124576231450562552_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=apNm_-mJ2eMAX_w8qwI&ccb=7-4&oh=846182ef559ac330629957ad5b0af47a&oe=60898274&_nc_sid=6136e7&ig_cache_key=MjQ2MzQ1NjM5NzE3MTg1Mjk0MA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-12 08:18:46,"I thought it would be nice to post a few wintry photos before Christmas. 
This one was taken 2 years ago. It's my son Adam. He was actually walking on ice. It was a shallow puddle that froze down. It is the hand he had a Toy Story DVD :D He used to do that- whenever he got something new, he would take it with him everywhere ;) 
-----------------------------------------------------------
Pomyślałam sobie, że fajnie byłoby wrzucić kilka zimowych zdjęć w oczekoiwaniu na święta. 
Zacznę od tego które powstało jakieś 2 lata temu. Adam chodącuu po zamarzniętej duzej kałuży. 
A pod pachą trzyma płytę DVD z Toy Story. Jak był mniejszy to miał tak, że wybierał sobie jakąś rzecz i nie rozstawał się z nią przez jakiś czas.#iwonapodlasinska #childrenphotography #childhoodunplugged #betweendreamsandreality #magicalmoments #winter #christmas #snow #mood",https://www.instagram.com/p/CIs525KlJCH,22,2129,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/131312017_814365662473651_816501061695363925_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=J-sDMq9uMbMAX_fY_lI&ccb=7-4&oh=201ea6359bf9e3016719ca4d628d4cb0&oe=60898B7B&_nc_sid=6136e7&ig_cache_key=MjQ2MjU5NzU1NzE0ODQ4NzgxNQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-12-02 02:08:02,"Evening in the city...
These photos were taken during my workshop in Warsaw. I met a wonderful and sweet family there. The youngest one, Józio, was the sweetest boy. He was wonderful to photograph, and the old city of Warsaw was a great background. 
I just wanted to let you know that my video workshop is now available for purchase on my website. Ilona in my bio.

Thank you to all that have already purchased on presale. Please check your inbox and don't hesitate to contact me if you have any trouble with the videos. 

I will go live soon on @wow_photo_project . More information in the stories today. 
--------------------------------------------------------------
Wieczór w mieście....
Oto kilka zdjęć z weekendowych kameralnych warsztatów w Warszawie. Grupa studentów nie tylko okazała się bardzo uzdolniona, ale także dała mi nowe inspiracje. 
Przy okazji ponałam tez wspaniałą rodzinkę, a wśród nich najmłodszego synka Józia, który pozwolił złapać namekilka ujęć. Coż to był za słodziak <3

Mam tez przyjemność ogłosić, iź moje warsztaty video są już dostępne na mojej stronie. Wrzucam link w komentarzach. 
Dziękuję wszystkim tym, którzy już zakupili dostęp w ramach przedsprzedaży. Dziś możecie już zacząć oglądać. W razie pytań chętnie odpowiem. Możecie mnie złapać tu na FB luba na mailu.
 #iwonapodlasinska #childrenphotography #childhoodunplugged #childhood #magicmoments #magicalphotography #fansy_kids",https://www.instagram.com/p/CIRNFWXlxss,62,3183,8,3,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/128187253_697543674282686_3464305432209245846_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Z0JIx10Nb0cAX-yekZy&ccb=7-4&oh=4deda27d2e728ef43eeda90e7b516222&oe=6086EA07&_nc_sid=6136e7&ig_cache_key=MjQ1NDgwMDgxMTQwNDI2NDUwNw%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/128689938_288742252581402_5921498981675049881_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Ss4O8GEr_XcAX8g-y01&ccb=7-4&oh=c3a54890856f0dca0d3fcf431f67fa3f&oe=6088A2A9&_nc_sid=6136e7&ig_cache_key=MjQ1NDgwMDgxMTM5NTg2NTYyMQ%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/128563375_1310290225990110_8211307477404007186_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=amjNUmXCIlMAX-DDhdR&ccb=7-4&oh=2dd0abf5efd7969f91c5187b6fc0394c&oe=60880D95&_nc_sid=6136e7&ig_cache_key=MjQ1NDgwMDgxMTM3OTEyNzc1Ng%3D%3D.2-ccb7-4,,,,,,
iwonapodlasinska,2020-11-25 01:45:49,"2020 was a good year for me in many ways. I just got a message that my work won a bronze star in the international ND Awards photo contest in professional children's photography. I'm horoned :) 
Here are a few of the photos. And I just noticed that 3 out of them were taken during my workshops in Belgium. Belgium rules, I guess :D I will come again in June. Contact kim@foto21.be for More info
------------------------------------
Okazuje się, że 2020 był jednak łaskawy i udało mi się zdobyć jeszcze jedną nagrodę w konkursie fotograficznym :)
Tym razem to brąz w międzynarodowym konkursie ND Awards w kategorii profesjonalna fotografia dziecięca :)
3 z tych  zdjęć powstały w czasie moic warsztatów fotogrficznych. Niedługo ogłoszę grafik szkoleń na 2021. #iwonapodlasinska #workshop #childrenphotography #childhood #childhoodunplugged #childhoodmemories #kids_photography #ndawards #photocontest",https://www.instagram.com/p/CH_I-bbFRA1,53,2677,8,5,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/126169980_685709262089380_853988263016764426_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lE1HVSmvx5kAX9AX8L4&ccb=7-4&oh=639e4d083d74e2c9a4b75cbacac38541&oe=608898C6&_nc_sid=6136e7&ig_cache_key=MjQ0OTcxNjE5MTQ5NDk0NTQ4Nw%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/127165608_403408554357767_2243045401829955780_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=vjEUw7-6CvsAX-qNf6h&ccb=7-4&oh=6fdaebdfd70c976346a5c3adc4d74a4e&oe=60880970&_nc_sid=6136e7&ig_cache_key=MjQ0OTcxNjE5MTM1MjQ0MzIxNg%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/126958478_3593135690743058_6489073674115641972_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=xxOfvWjlq3IAX-jCdAJ&ccb=7-4&oh=20475071089bf35bec8dafb7b3ef7c6b&oe=60876C9E&_nc_sid=6136e7&ig_cache_key=MjQ0OTcxNjE5MTM2OTI1NDc3Mw%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/126907297_377096043546759_4272822750292253291_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=rml9N2ye2t0AX8G11Ke&ccb=7-4&oh=f7f5bd7c13f76b457993600e8b83f9cc&oe=60898FC1&_nc_sid=6136e7&ig_cache_key=MjQ0OTcxNjE5MTM4NTk3NDQyNw%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/126955571_850743879081211_1899678578365833776_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pkhFKydNr_EAX_QECwc&ccb=7-4&oh=5e388a4505defb051e2b711623cf05b3&oe=6086AE7A&_nc_sid=6136e7&ig_cache_key=MjQ0OTcxNjE5MTM3Nzc0Nzg3NA%3D%3D.2-ccb7-4,,,,
iwonapodlasinska,2020-11-22 01:06:53,Connection... from my workshop in @stajniapodolin . Such a beautiful place ❤️❤️❤️#iwonapodlasinska #kidsandanimals #donkey #childrenportrait #childrenphotography #magicalmoments #shallowdepthoffield #bluetones,https://www.instagram.com/p/CH3WIwAFshf,28,2125,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/126884935_182760190150749_3752180137305006966_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=CSot9xmazBMAX8RuD8R&ccb=7-4&oh=59c89b845149073d18e50718eacb2eef&oe=60893DA1&_nc_sid=6136e7&ig_cache_key=MjQ0NzUyMjI4MDgxOTMxMjczNQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-11-20 07:59:31,"Another photo taken and edited during my workshop which you can find on my website. It’s over 7 hours of video explaining my approach to photography, showing a session and taking you throughout my whole editing process. Link in my bio. #iwonapodlasinska #workshop #childrenphotography #beautifullight #cosyvibes",https://www.instagram.com/p/CH0OKkmF1Qf,27,2112,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/126911232_1023727768150139_1897559892604246753_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GOxrE2r-uDkAX9lhJF5&ccb=7-4&oh=2291110d817e5bcb43b18921af4e2540&oe=6087C76A&_nc_sid=6136e7&ig_cache_key=MjQ0NjY0Mjc5NjcwODcxMzUwMw%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-11-19 07:20:22,"Late autumn evening.... this image was taken and edited during my ‘Light and story’ video workshop which is available now on presale. Only on presale it’S 50% of the final price. You can find it on my website , link in my bio. #iwonapodlasinska #workshop #editingtutorial #childrenphotography #night #flickrfeature #",https://www.instagram.com/p/CHxk5AuF0Sm,38,2741,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/125477210_713620372628966_3617198930343946285_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=kLHnhqaU1IgAX-mkK6e&ccb=7-4&oh=38f02b14c04c8097d6ec0671ab82dfb4&oe=6088D16D&_nc_sid=6136e7&ig_cache_key=MjQ0NTg5ODMyMDA5Njc0MDUxOA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-11-16 09:52:41,"I’m happy and proud to announce that my first full video workshop is available on presale!

(Polska wersja niżej) 

This will be over 7 hours of video. I will teach you about my approach to light, composition, building the frame, creating mood, choosing colors, equipment and settings. I will take you to a photo shoot with me and then edit the set of images as you watch. I will show you my basic workflow and tips and tricks to add a magical touch. You will get my files to practice my techniques at home! 
This workshop is on presale starting today and ending on November 30th and only on presale it’s available with 50%discount. 
The photo below was taken and edited during the workshop. 
The access will be send to you on December 1st
 http://iwonapodlasinska.com/produkt/light-and-story-eng/?lang=en 
———————————————————————
Chciałam podzielić się dziś z Wami wspaniała wiadomością. Mój pierwsze pełne warsztaty w formi video są dostępne od dziś na mojej stronie. 
Ten kurs to ponad 7 godzin oglądania. Pokaże wam wszystko o moim podejściu do światła, kompozycji, budowania kadru, tworzenia nastroju wybierania kolorów, sprzętu i ustawień. Pokaże wam przebieg mojej sesji zdjęciowej, a następnie obróbkę zdjęć powstałych w czasie tej sesji. Poznacie mój sposób pracy, organizację zdjęć, a także podpowiedzi jak sprawić by zdjęcia miały odrobine magii. Ponadto otrzymacie komplet plików do pracy w czasie oglądania! 
Zdjęcie poniżej pochodzi właśnie z tych warsztatów . 

Te warsztaty są dostępne w przedsprzedaży, która rozpoczyna się dziś, a kończy 30 listopada. Dostęp do filmów będzie przesłany 1 grudnia. 
I tylko w przedsprzedaży możecie uzyskać 50%rabat! 

http://iwonapodlasinska.com/produkt/light-and-story-pl/",https://www.instagram.com/p/CHqH75iFQbp,18,1551,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/125302437_801485633970201_8239561597701637053_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=I3nu13hvde8AX9hTZAb&ccb=7-4&oh=d875da9b950e9d27a04cdefaa9ba863f&oe=6087510B&_nc_sid=6136e7&ig_cache_key=MjQ0MzgwMDY1MDM1MTcwNzg4MQ%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-11-08 11:55:27,"Winter is coming...
Cold nights and frosty mornings are just around the corner. Stay warm <3 
This is a photo of one of my son's best friends. I had a chance to take a photo of him in his late grandpa's house. 
-------------------------------------------------
Zima za pasem...
Zimowe wieczory i oszronione poranki nadchodzą. 
Tymczasem trzymajcie się ciepło w domkach przy kubeczku gorącego napoju. 
Zostawiam was ze zdjęciem przyjeciala mojego syna. Udało mi się uchwycić chwilę w domku jego świętej pamięci dziadka. A może już wiecie jak kocham klimat starych domów. #iwonapodlasinska  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing",https://www.instagram.com/p/CHVvoJCFgAY,43,2438,1,1,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/124282182_152042863276151_8876203778272058252_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gd_u6a2rmfQAX88TfTa&ccb=7-4&oh=a8e36d01f46e756c159a08d707ff8e45&oe=608923B3&_nc_sid=6136e7&ig_cache_key=MjQzODA2NDIzOTk1NDc1NTYwOA%3D%3D.2-ccb7-4,,,,,,,,
iwonapodlasinska,2020-11-02 11:10:48,Summer Sunday... at home and in the garden... from my workshop in Belgium. Thank you so much @kim.marivoet for hosting. Contact Kim kim@foto21.be to sign in for June 2021 #iwonapodlasinska #workshop  #clickmagazine #dearphotographer #photographer #visualscollective #visualoflife #photosinbetween #photographylife #photooftheday #cameramama #childhoodunplugged #clickinmoms #candidchildhood #momtogs #momswithcameras #uniteinmotherhood #letthekids #portraiture #portraitphotographer #portraitsvisuals #thelightsofbeauty #portraitamazing,https://www.instagram.com/p/CHGNvzJF5-p,26,2419,8,2,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123250339_389090588899977_1986050834618324267_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=q87J0jKlZ6oAX_pPV2o&ccb=7-4&oh=4ba40d6f98ebea943716f9307d28ef25&oe=6088EDBC&_nc_sid=6136e7&ig_cache_key=MjQzMzY5MzEwNTQ1NzE2MTIyOA%3D%3D.2-ccb7-4,https://instagram.fccu4-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123297148_370020537780140_6541615104770597174_n.jpg?tp=1&_nc_ht=instagram.fccu4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1lxnJLMvM28AX9Qt5ob&ccb=7-4&oh=7bc77d5e9a2715a36845038ff0df19c4&oe=6086E0F8&_nc_sid=6136e7&ig_cache_key=MjQzMzY5MzEwNTQ0MDM4MDI5MA%3D%3D.2-ccb7-4,,,,,,,
